ligne,organisme,statut,lien
1598,Concordia University,exact,https://maps.google.com/?cid=6857647080104904075&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1599,CIUSSS Centre-Ouest de l'île de Montréal,doute,
1600,Coopérative de la Montagne Verte,exact,https://maps.google.com/?cid=12747789953873620948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1601,École FACE,doute,
1602,Office Municipal d'habitation de Montréal,exact,https://maps.google.com/?cid=17015788227721849664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1603,Université McGill - Social Equity and Diversity Education Office,exact,https://maps.google.com/?cid=15989144897682976372&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1604,Ville de Montréal,exact,https://maps.google.com/?cid=7299826163157823471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1605,Action des femmes handicapées Montréal,exact,https://maps.google.com/?cid=14378370469528199840&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1606,Afghan Women's Centre,exact,https://maps.google.com/?cid=14821356877487034872&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1607,Les Amis de la Montagne,exact,https://maps.google.com/?cid=5720505379857016244&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1608,L'Anonyme,doute,
1609,Armée du Salut - Centre Booth,exact,https://maps.google.com/?cid=11743703178857024596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1610,Art Déco Montréal,doute,
1611,Association des familles du parc Percy-Walters,exact,https://maps.google.com/?cid=3029399344544558088&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1612,Association du Village Shaughnessy,doute,
1613,Association récréative de Milton-Parc,exact,https://maps.google.com/?cid=281754483361643451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1614,Association des résidents de Victor-Hugo/Lucien l'Allier,doute,
1615,Association Salam-Paix de Montréal,doute,
1616,Auberge Saintlo,exact,https://maps.google.com/?cid=11373728004552413331&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1617,Bibliothèque des jeunes de Montréal,exact,https://maps.google.com/?cid=9969440097359849017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1618,Carrefour jeunesse-emploi Montréal Centre-Ville,exact,https://maps.google.com/?cid=2589772085311637710&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1619,Catholic Action Montreal,exact,https://maps.google.com/?cid=4670528484864193914&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1620,Centre Greene,exact,https://maps.google.com/?cid=1689837313067917393&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1621,Centre de la jeunesse et de la famille Batshaw,exact,https://maps.google.com/?cid=4944821566716071361&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1622,Centre d'Action Bénévole de Montréal,exact,https://maps.google.com/?cid=11035010785225670371&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1623,Centre d'Amitié Autochtone,exact,https://maps.google.com/?cid=15169738105231647021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1624,Centre d'écoute Face-à-Face,exact,https://maps.google.com/?cid=3147180574315869462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1625,Centre de réfugiés,exact,https://maps.google.com/?cid=6493429221665748212&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1626,Centre des femmes de Montréal,exact,https://maps.google.com/?cid=12631059938991961802&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1627,Chez Doris,exact,https://maps.google.com/?cid=13377696262680079378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1628,Coalition montréalaise des groupes jeunesse LGBT,doute,
1629,Comité Logement Ville-Marie,exact,https://maps.google.com/?cid=1852843710356108979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1630,CPE Dawson,doute,
1631,CPE Jardin de fruits,exact,https://maps.google.com/?cid=4038470556866041490&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1632,CPE l'enfanfreluche,exact,https://maps.google.com/?cid=16067343167917191830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1633,CPE McGill,doute,
1634,Cybercap,exact,https://maps.google.com/?cid=9975024324785874938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1635,Direction Chrétienne,exact,https://maps.google.com/?cid=9473180577235993991&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1636,Dispensaire diététique de Montréal,exact,https://maps.google.com/?cid=10998091243319866359&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1637,E.N.C.O.R.E,exact,https://maps.google.com/?cid=3098408969450593192&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1638,English Language Arts Network,exact,https://maps.google.com/?cid=11634752744033974094&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1639,Entraide bénévole Métro,exact,https://maps.google.com/?cid=14639889466148216987&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1640,Équiterre,exact,https://maps.google.com/?cid=7716113854104496709&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1641,Evangel Montréal,doute,
1642,Exeko,exact,https://maps.google.com/?cid=6081226283541150503&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1643,Fondation des services communautaires catholiques inc.,exact,https://maps.google.com/?cid=8598010611391618608&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1644,Fondation Jeunes Étoiles,exact,https://maps.google.com/?cid=12066729781862184738&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1645,Foyer pour femmes autochtones de Montréal,exact,https://maps.google.com/?cid=7518482470373420500&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1646,FRJ,exact,https://maps.google.com/?cid=5483117386228007298&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1647,Garderie Lasalle des petits,exact,https://maps.google.com/?cid=3557867491491715182&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1648,Groupe communautaire l'Itinéraire,exact,https://maps.google.com/?cid=12799719497156698689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1649,Groupe Harmonie,exact,https://maps.google.com/?cid=15243615466062095429&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1650,Iciéla,exact,https://maps.google.com/?cid=1612492276900545970&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1651,Innovation Jeunes,exact,https://maps.google.com/?cid=8628628876863518969&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1652,Institut des troubles de l'apprentissage,exact,https://maps.google.com/?cid=7352425822663865337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1653,INTER-LOGE,exact,https://maps.google.com/?cid=7907176858088232549&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1654,Jubilee Montréal,doute,
1655,Librairie coopérative de solidarité Université Concordia,exact,https://maps.google.com/?cid=3701399542329254774&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1656,Maison Benoît Labre,exact,https://maps.google.com/?cid=9906276189945265768&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1657,Moisson Montréal,exact,https://maps.google.com/?cid=4557116467523908938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1658,Net Impact Montréal,exact,https://maps.google.com/?cid=1089631859290256227&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1659,NOVA Montréal,doute,
1660,Office Municipal d'Habitation de Montréal,exact,https://maps.google.com/?cid=17015788227721849664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1661,Projet Chance,exact,https://maps.google.com/?cid=5414137448794820604&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1662,Projet Love,doute,
1663,Projets Autochtones du Québec,exact,https://maps.google.com/?cid=2780443291159402926&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1664,Sollicité (Éco-quartier Peter-McGill),exact,https://maps.google.com/?cid=12871073094022377247&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1665,Seniors Action Quebec,exact,https://maps.google.com/?cid=9222447440131883390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1666,Social Justice Connection,exact,https://maps.google.com/?cid=11596864176911014960&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1667,St. Georges' Anglican Church,doute,
1668,St Jax Montréal,doute,
1669,St Stephen's Anglican Church,exact,https://maps.google.com/?cid=10271485241646947165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1670,Tel-Aide,doute,
1671,Voyagez Futé Montréal,exact,https://maps.google.com/?cid=4375985066630336784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1672,WomenAWARE,doute,
1673,Y des femmes de Montréal,exact,https://maps.google.com/?cid=1644971426226934661&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1674,Yellow Door,doute,
1675,YES Montreal,exact,https://maps.google.com/?cid=7299826163157823471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1676,YMCA centre-ville,exact,https://maps.google.com/?cid=8485558911411099338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1677,ABOVAS,doute,
1678,Action jeunesse de l'Ouest-de-l'Île (AJOI),exact,https://maps.google.com/?cid=9397508495872899087&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1679,Arthritis West Island Self Help Association,doute,
1680,Alzheimer Society of Montreal,exact,https://maps.google.com/?cid=17265332560259189083&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1681,Beaconsfield United Church,doute,
1682,Big Brothers Big Sisters of West Island,exact,https://maps.google.com/?cid=16433201797291368351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1683,Calodi,exact,https://maps.google.com/?cid=16315863051929114435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1684,Carrefour jeunesse-emploi West Island,exact,https://maps.google.com/?cid=1234875875256981813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1685,CDH Group,doute,
1686,Christian Action,doute,
1687,City of Baie-d'Urfé,doute,
1688,City of Beaconsfield,exact,https://maps.google.com/?cid=9158041531960320392&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1689,City of Dorval,exact,https://maps.google.com/?cid=8696393441066593433&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1690,City of Kirkland,exact,https://maps.google.com/?cid=8174206840354970864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1691,City of Pointe-Claire,exact,https://maps.google.com/?cid=17934262282726298445&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1692,City of Sainte-Anne-de-Bellevue,exact,https://maps.google.com/?cid=11666362341817045098&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1693,CIUSSS de l'Ouest-de-l'Île,exact,https://maps.google.com/?cid=10217877031135215496&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1694,Corbeille de pain,exact,https://maps.google.com/?cid=8665069315204374274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1695,CRE Pointe-Claire,exact,https://maps.google.com/?cid=6339923813114921668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1696,Executives Available,exact,https://maps.google.com/?cid=4176261964146082678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1697,Focal Zone,doute,
1698,Friends for Mental Health,exact,https://maps.google.com/?cid=7491393528569855508&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1699,Garden at Fritz,exact,https://maps.google.com/?cid=1426493835648476238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1700,Gerontologis,exact,https://maps.google.com/?cid=1987216528331690472&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1701,GRAME,exact,https://maps.google.com/?cid=16283663847668014493&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1702,Handicap'Action & Diversités,doute,
1703,L'Équipe entreprise,exact,https://maps.google.com/?cid=3780379542721904336&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1704,La Sortie,exact,https://maps.google.com/?cid=2894061201910296239&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1705,Lakeshore Kiwanis,doute,
1706,Legacy Fund for the Environment,doute,
1707,Lester B. Pearson School Board,exact,https://maps.google.com/?cid=14005309666668178765&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1708,LGBTQ2+ Centre,doute,
1709,LI-BER-T House,doute,
1710,Literacy Unlimited,exact,https://maps.google.com/?cid=9759775741110707678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1711,Montreal Lakeshore University Women's Club,doute,
1712,NOVA West Island,exact,https://maps.google.com/?cid=12017524025557059640&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1713,Nuances Project,exact,https://maps.google.com/?cid=3874513962029803718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1714,"Office of Anju Dhillon, MP",doute,
1715,"Office of Francis Scarpaleggia, MP",exact,https://maps.google.com/?cid=8179586215710330393&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1716,Overture with the Arts,doute,
1717,Pierrefonds-Roxboro Borough,exact,https://maps.google.com/?cid=16449264192018587310&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1718,Pneu Patrol,exact,https://maps.google.com/?cid=8165504328480389053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1719,Santropol Roulant (ferme),exact,https://maps.google.com/?cid=6179999649624199503&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1720,Société pour la sauvegarde du patrimoine de Pointe-Claire,exact,https://maps.google.com/?cid=10999462177092772707&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1721,St. George's Anglican Church,doute,
1722,TerraHumana Solutions,exact,https://maps.google.com/?cid=12084488741202727360&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1723,Village of Senneville,exact,https://maps.google.com/?cid=16638465908863811897&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1724,Volunteer West Island,exact,https://maps.google.com/?cid=16247719436480289070&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1725,West Island Citizen Advocacy (WICA),exact,https://maps.google.com/?cid=9874569872402109891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1726,West Island Community Resource Centre (CRC),doute,
1727,West Island Community Shares,exact,https://maps.google.com/?cid=10097915075001416682&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1728,West Island Network,exact,https://maps.google.com/?cid=15564951068610338569&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1729,West Island Women's Centre,doute,
1730,WIAIH,exact,https://maps.google.com/?cid=12622534178038657220&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1731,West Island Black Community Association,doute,
1732,YMCA Ouest-de-l'Île,exact,https://maps.google.com/?cid=18163531590168558226&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1733,Youth Unlimited Montreal,exact,https://maps.google.com/?cid=12621099676518276242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1734,À portée de mains,exact,https://maps.google.com/?cid=12716630944844164626&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1735,Accès Bénévolat,exact,https://maps.google.com/?cid=15978944578417576498&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1736,Agence de développement durable,exact,https://maps.google.com/?cid=7701143211920372518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1737,AHLO - Association des habitants et des locataires de Saint-Michel,doute,
1738,Alliance socioculturelle et aide pédagogique,exact,https://maps.google.com/?cid=997142014303846185&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1739,AQDR Saint-Michel,exact,https://maps.google.com/?cid=7578676012509052702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1740,Arrondissement Villeray-Saint-Michel-Parc-Extension,exact,https://maps.google.com/?cid=3297056183943644909&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1741,Bâtir son quartier,exact,https://maps.google.com/?cid=15757143181188487994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1742,Bibliothèque des jeunes de Montréal,exact,https://maps.google.com/?cid=9969440097359849017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1743,Carrefour populaire de Saint-Michel,exact,https://maps.google.com/?cid=10208038253032099635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1744,Centre communautaire Congolais de Montréal,exact,https://maps.google.com/?cid=7562652046440977260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1745,Centre communautaire La patience,exact,https://maps.google.com/?cid=3136530677580748045&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1746,Centre d'hébergement La traverse,exact,https://maps.google.com/?cid=7713346363741095602&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1747,Centre éducatif communautaire René-Goupil,exact,https://maps.google.com/?cid=3330315601945517713&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1748,Centre Lasallien Saint-Michel,exact,https://maps.google.com/?cid=10414441225765638360&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1749,Centre Yves-Thériault,exact,https://maps.google.com/?cid=738918954769835689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1750,CIUSSS de l'Est de l'île de Montréal,exact,https://maps.google.com/?cid=12798820670008293031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1751,CJE Centre-Nord,doute,
1752,Comité de logement citoyen St-Michel,exact,https://maps.google.com/?cid=6519267763035927242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1753,Compagnie Théâtre Créole,exact,https://maps.google.com/?cid=17312894165173885936&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1754,Coopérative de solidarité Novaide,exact,https://maps.google.com/?cid=8142356575927570692&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1755,Coopère,exact,https://maps.google.com/?cid=4126388000593741133&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1756,CPE Lieu des petits,exact,https://maps.google.com/?cid=4107768448333816591&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1757,Cyclo Nord-Sud,exact,https://maps.google.com/?cid=12916400797320661479&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1758,Cypress,exact,https://maps.google.com/?cid=13731368180243562256&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1759,Dynamo Théâtre,exact,https://maps.google.com/?cid=17484244817423985703&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1760,École Lucien-Guilbault,exact,https://maps.google.com/?cid=16196662088446218506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1761,Entraide bénévole Kouzin Kouzin,exact,https://maps.google.com/?cid=6557215166740347461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1762,Entraide Saint-Michel,exact,https://maps.google.com/?cid=110237706579615944&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1763,Fondation Voix Angélique,doute,
1764,Forum jeunesse Saint-Michel,exact,https://maps.google.com/?cid=16781663079690895943&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1765,Groupe C.D.H. de Montréal,doute,
